Currency,CurrencyName,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD),Difference,Change%,LogClosingPrice
BTC,Bitcoin,12/24/2020,23623.88553,23228.90909,23737.75715,22716.17417,399.43139,0.016907946,4.37335133
BTC,Bitcoin,12/25/2020,24581.00617,23726.191,24627.29791,23422.31033,957.12064,0.038937407,4.390599656
BTC,Bitcoin,12/26/2020,26381.29623,24708.20678,26750.87995,24497.41087,1800.29006,0.068241153,4.421296131
BTC,Bitcoin,12/27/2020,26389.29026,26447.70807,28352.62782,25759.06861,7.99403,0.000302927,4.42142771
BTC,Bitcoin,12/28/2020,26718.02946,26226.06613,27447.55138,26046.62558,328.7392,0.012304021,4.426804424
BTC,Bitcoin,12/29/2020,26975.72956,27038.73568,27169.22556,25875.04979,257.7001,0.009553035,4.430973199
BTC,Bitcoin,12/30/2020,28768.83621,27349.32723,28928.21439,27349.2832,1793.10665,0.062328091,4.458922294
BTC,Bitcoin,12/31/2020,29111.52157,28872.82977,29280.04533,27916.62506,342.68536,0.011771469,4.464064905
BTC,Bitcoin,1/1/2021,29333.60512,28935.81098,29601.5949,28753.41231,222.08355,0.00757096,4.467365441
BTC,Bitcoin,1/2/2021,32154.16736,29353.64061,33064.67353,29012.92789,2820.56224,0.087719959,4.507237268
BTC,Bitcoin,1/3/2021,33002.53643,32074.10661,34452.08034,31885.58162,848.36907,0.025706178,4.518547319
BTC,Bitcoin,1/4/2021,31431.61228,32788.58345,33358.39935,28154.1103,-1570.92415,-0.049979115,4.497366659
BTC,Bitcoin,1/5/2021,34433.60651,31991.92686,34435.41748,29948.65363,3001.99423,0.087182103,4.536982512
BTC,Bitcoin,1/6/2021,36275.75635,34001.34476,36461.69177,33351.02812,1842.14984,0.050781845,4.559616476
BTC,Bitcoin,1/7/2021,39713.50786,36806.41976,40324.01403,36356.43076,3437.75151,0.086563784,4.59893825
BTC,Bitcoin,1/8/2021,40519.4486,39420.8007,41962.36213,36741.33018,805.94074,0.01989022,4.607663527
BTC,Bitcoin,1/9/2021,40258.92399,40558.10212,41375.43068,38766.27616,-260.52461,-0.006471226,4.604862163
BTC,Bitcoin,1/10/2021,38709.76537,40096.3332,41186.52343,34897.55047,-1549.15862,-0.04001984,4.587820539
BTC,Bitcoin,1/11/2021,34409.64238,38132.53579,38204.75441,30305.30005,-4300.12299,-0.124968546,4.536680159
BTC,Bitcoin,1/12/2021,34214.61026,35432.85914,36566.90906,32538.94117,-195.03212,-0.005700258,4.534211597
BTC,Bitcoin,1/13/2021,37017.0075,34070.32562,37798.8601,32470.58526,2802.39724,0.075705667,4.568401307
BTC,Bitcoin,1/14/2021,38435.86351,37373.16196,40066.31976,36770.79512,1418.85601,0.036914899,4.584736642
BTC,Bitcoin,1/15/2021,36751.58497,39127.67852,39673.0723,34425.48794,-1684.27854,-0.045828732,4.565276073
BTC,Bitcoin,1/16/2021,36016.77961,36752.77118,37943.51217,35398.86752,-734.80536,-0.020401751,4.556504878
BTC,Bitcoin,1/17/2021,36375.81138,36016.75309,36840.13285,33870.13838,359.03177,0.009870069,4.560812689
BTC,Bitcoin,1/18/2021,36346.6095,35847.83342,37440.40401,34816.28925,-29.20188,-0.000803428,4.560463905
BTC,Bitcoin,1/19/2021,36577.51965,36639.98591,37876.15893,36136.53557,230.91015,0.006312898,4.563214252
BTC,Bitcoin,1/20/2021,35004.53263,35909.43225,36409.7086,33430.82199,-1572.98702,-0.044936667,4.544124283
BTC,Bitcoin,1/21/2021,30606.18268,35491.42392,35612.7372,30077.27896,-4398.34995,-0.143707891,4.485809166
BTC,Bitcoin,1/22/2021,33368.36593,30844.83315,33873.77299,28845.31148,2762.18325,0.082778499,4.523334939
BTC,Bitcoin,1/23/2021,32070.09743,33000.44664,33501.24845,31451.2963,-1298.2685,-0.040482213,4.506100279
BTC,Bitcoin,1/24/2021,32285.72613,32107.39182,33088.54855,30987.70386,215.6287,0.006678763,4.509010558
BTC,Bitcoin,1/25/2021,32500.25596,32297.50417,34893.98402,31949.28237,214.52983,0.006600866,4.511886781
BTC,Bitcoin,1/26/2021,32324.55565,32270.82562,32770.80461,31062.54953,-175.70031,-0.005435506,4.509532564
BTC,Bitcoin,1/27/2021,30534.99937,32497.84846,32570.2815,29452.78559,-1789.55628,-0.058606724,4.484797915
BTC,Bitcoin,1/28/2021,33408.21834,30426.0844,33481.48542,29921.96008,2873.21897,0.086003358,4.523853315
BTC,Bitcoin,1/29/2021,34842.55739,33424.59559,38468.07829,31984.00892,1434.33905,0.041166297,4.542110024
BTC,Bitcoin,1/30/2021,34622.37323,34265.37666,34920.29115,32945.36998,-220.18416,-0.006359592,4.539356834
BTC,Bitcoin,1/31/2021,33087.36986,34304.23451,34373.73401,32229.54518,-1535.00337,-0.046392426,4.519662246
BTC,Bitcoin,2/1/2021,33613.32076,33138.77651,34715.65573,32341.98991,525.9509,0.015647097,4.52651142
BTC,Bitcoin,2/2/2021,35632.90195,33525.28825,36008.31082,33437.74691,2019.58119,0.056677427,4.551851193
BTC,Bitcoin,2/3/2021,37397.42636,35519.70777,37505.30371,35416.73178,1764.52441,0.047183044,4.572841716
BTC,Bitcoin,2/4/2021,37256.25211,37645.94564,38731.08795,36207.49431,-141.17425,-0.003789277,4.571199164
BTC,Bitcoin,2/5/2021,37851.59659,36970.81227,38332.41692,36637.64562,595.34448,0.015728385,4.578084203
BTC,Bitcoin,2/6/2021,40302.79979,38305.27539,40999.04684,38233.72667,2451.2032,0.060819675,4.605335217
BTC,Bitcoin,2/7/2021,38461.6814,39253.22773,39698.0659,37388.34169,-1841.11839,-0.0478689,4.585028266
BTC,Bitcoin,2/8/2021,44716.68547,38853.29945,44981.86,38036.28325,6255.00407,0.139880763,4.650469605
BTC,Bitcoin,2/9/2021,46674.85169,46433.48964,48226.25089,45058.069,1958.16622,0.041953346,4.669082947
BTC,Bitcoin,2/10/2021,45237.47569,46512.99056,47374.35591,43886.27604,-1437.376,-0.03177401,4.655498363
BTC,Bitcoin,2/11/2021,47500.89752,44859.84767,48600.63193,44070.72706,2263.42183,0.047650086,4.676701816
BTC,Bitcoin,2/12/2021,47884.18286,47992.62291,48925.53448,46550.14795,383.28534,0.008004425,4.680192081
BTC,Bitcoin,2/13/2021,47005.19065,47405.55715,48189.77799,46333.57366,-878.99221,-0.018699897,4.672145818
BTC,Bitcoin,2/14/2021,49151.16758,47231.13334,49716.43638,47105.17175,2145.97693,0.043660752,4.691533839
BTC,Bitcoin,2/15/2021,48125.9922,48654.83072,49037.91611,45926.25155,-1025.17538,-0.021301906,4.682379696
BTC,Bitcoin,2/16/2021,48840.41447,47944.48497,50584.84895,47088.83608,714.42227,0.014627686,4.688779341
BTC,Bitcoin,2/17/2021,52165.30256,49186.33387,52621.83507,48990.89519,3324.88809,0.063737541,4.717381731
BTC,Bitcoin,2/18/2021,51728.5088,52146.00339,52532.29712,50971.74318,-436.79376,-0.008443966,4.713729959
BTC,Bitcoin,2/19/2021,55719.20436,51598.14371,56283.54984,50821.47282,3990.69556,0.071621546,4.746004906
BTC,Bitcoin,2/20/2021,54801.64864,55917.03918,57487.02831,54039.67392,-917.55572,-0.016743214,4.738793624
BTC,Bitcoin,2/21/2021,57128.64261,55913.35145,58332.36462,55531.5507,2326.99397,0.040732527,4.756853905
BTC,Bitcoin,2/22/2021,54181.91465,57453.35801,57535.86348,47780.74958,-2946.72796,-0.054385822,4.733854348
BTC,Bitcoin,2/23/2021,48172.87748,54124.53909,54180.23218,45047.78286,-6009.03717,-0.124739013,4.682802589
BTC,Bitcoin,2/24/2021,48745.43298,48923.03508,51413.61356,47032.52426,572.5555,0.011745829,4.687933932
BTC,Bitcoin,2/25/2021,48291.41208,49746.65163,52076.31772,47501.6748,-454.0209,-0.00940169,4.683869905
BTC,Bitcoin,2/26/2021,45752.11492,47135.55173,48453.73863,44279.44954,-2539.29716,-0.055501197,4.660411174
BTC,Bitcoin,2/27/2021,46642.60608,46326.82407,48353.001,46207.70578,890.49116,0.019091797,4.668782808
BTC,Bitcoin,2/28/2021,45092.80657,46204.05856,46675.19785,43119.15702,-1549.79951,-0.034369107,4.654107267
BTC,Bitcoin,3/1/2021,49248.91401,45234.36876,49520.72499,45044.38376,4156.10744,0.084389829,4.692396658
BTC,Bitcoin,3/2/2021,47900.77688,49636.02146,50211.43717,47200.04217,-1348.13713,-0.028144369,4.680342557
BTC,Bitcoin,3/3/2021,50811.85517,48526.99036,52636.22299,48195.1231,2911.07829,0.057291321,4.705965052
BTC,Bitcoin,3/4/2021,48259.48708,50433.43615,51781.96783,47578.30723,-2552.36809,-0.052888421,4.683582702
BTC,Bitcoin,3/5/2021,49149.73083,48404.21363,49462.13301,46393.39146,890.24375,0.018112892,4.691521144
BTC,Bitcoin,3/6/2021,48879.1519,48791.79051,49173.76187,47127.04097,-270.57893,-0.005535672,4.689123662
BTC,Bitcoin,3/7/2021,50594.69857,48887.56641,51222.8723,48887.56641,1715.54667,0.033907637,4.704105013
BTC,Bitcoin,3/8/2021,51503.25813,50948.88071,51916.41395,49390.18272,908.55956,0.017640817,4.711834704
BTC,Bitcoin,3/9/2021,54458.03781,52360.74816,54804.07845,51865.59003,2954.77968,0.054257917,4.736061989
BTC,Bitcoin,3/10/2021,56915.17394,54924.68653,57336.74541,53101.23637,2457.13613,0.043171899,4.755228067
BTC,Bitcoin,3/11/2021,57636.75796,55898.86482,58034.70396,54323.6085,721.58402,0.012519511,4.760699544
BTC,Bitcoin,3/12/2021,57306.16626,57817.27021,58077.9516,55116.25835,-330.5917,-0.005768868,4.758201355
BTC,Bitcoin,3/13/2021,60743.04182,57227.23345,61556.59449,56124.14999,3436.87556,0.056580564,4.783496536
BTC,Bitcoin,3/14/2021,60197.90199,60972.49128,61453.05834,59275.70383,-545.13983,-0.009055795,4.779581356
BTC,Bitcoin,3/15/2021,56300.33411,58962.48846,60570.69365,54790.32931,-3897.56788,-0.069228148,4.750510972
BTC,Bitcoin,3/16/2021,56639.78395,55668.62353,56821.88244,53350.36773,339.44984,0.005993134,4.753121588
BTC,Bitcoin,3/17/2021,58567.28378,56908.56502,58923.54893,54201.70163,1927.49983,0.032910863,4.767655083
BTC,Bitcoin,3/18/2021,57983.09474,58883.01836,60074.36985,57075.06857,-584.18904,-0.010075161,4.763301391
BTC,Bitcoin,3/19/2021,58451.73147,57661.41518,59461.77526,56327.79283,468.63673,0.0080175,4.76679738
BTC,Bitcoin,3/20/2021,58593.60245,58127.68804,59919.21177,57914.89451,141.87098,0.002421271,4.7678502
BTC,Bitcoin,3/21/2021,57796.46737,58139.30027,58649.13419,55645.05427,-797.13508,-0.013792107,4.761901294
BTC,Bitcoin,3/22/2021,54329.35863,57389.21162,58407.61921,53795.15409,-3467.10874,-0.063816486,4.735034578
BTC,Bitcoin,3/23/2021,54794.29771,54143.10604,55858.36925,53031.32679,464.93908,0.008485173,4.738735365
BTC,Bitcoin,3/24/2021,52787.74553,54375.80763,57225.29881,51777.97109,-2006.55218,-0.038011704,4.722533114
BTC,Bitcoin,3/25/2021,52173.86798,52335.56503,53209.40638,50458.09997,-613.87755,-0.011765997,4.717453035
BTC,Bitcoin,3/26/2021,54483.04573,51344.04898,54806.88151,51286.29118,2309.17775,0.042383419,4.736261378
BTC,Bitcoin,3/27/2021,56234.35611,55067.8244,56520.30729,54022.07694,1751.31038,0.031143068,4.750001727
BTC,Bitcoin,3/28/2021,55343.92582,55843.74892,56541.00653,54741.62637,-890.43029,-0.016089034,4.743069963
BTC,Bitcoin,3/29/2021,57627.67925,55786.54607,58353.52939,54929.68059,2283.75343,0.039629453,4.76063113
BTC,Bitcoin,3/30/2021,58734.47543,57613.16126,59379.99216,57069.22927,1106.79618,0.018844063,4.768893094
BTC,Bitcoin,3/31/2021,58724.66452,58810.15589,59835.39233,56934.31212,-9.81091,-0.000167066,4.768820544
EOS,EOS.IO,5/31/2018,12.23496323,12.4269911,12.52079225,12.21050863,0,0,1.087602668
EOS,EOS.IO,6/1/2018,12.14632027,12.25639549,12.42554034,11.94822672,-0.08864296,-0.007297927,1.084444728
EOS,EOS.IO,6/2/2018,14.65840925,12.23707202,15.68923355,12.13834533,2.51208898,0.171375279,1.166086843
EOS,EOS.IO,6/3/2018,14.50216756,14.85263583,15.46041581,14.2964614,-0.15624169,-0.010773678,1.161432919
EOS,EOS.IO,6/4/2018,13.68269592,14.53597869,14.8632216,13.26687251,-0.81947164,-0.059891095,1.136171675
EOS,EOS.IO,6/5/2018,14.12964239,13.68182991,14.26544541,12.83944691,0.44694647,0.031631832,1.15013117
EOS,EOS.IO,6/6/2018,13.90997304,14.18163157,14.3008967,13.38533836,-0.21966935,-0.01579222,1.143326288
EOS,EOS.IO,6/7/2018,14.67360534,13.90997304,14.684362,13.64778515,0.7636323,0.052041218,1.166536834
EOS,EOS.IO,6/8/2018,14.0036098,14.67360534,14.8654976,13.57293278,-0.66999554,-0.047844488,1.146240001
EOS,EOS.IO,6/9/2018,14.15472136,14.0036098,15.01400543,13.96673326,0.15111156,0.0106757,1.150901325
EOS,EOS.IO,6/10/2018,11.73904051,14.15472136,14.16371705,11.0512968,-2.41568085,-0.205781797,1.069632601
EOS,EOS.IO,6/11/2018,11.31954047,10.58006706,11.36650748,10.50610089,-0.41950004,-0.037059812,1.053828797
EOS,EOS.IO,6/12/2018,10.01914246,11.42206401,11.42671632,9.95549941,-1.30039801,-0.129791348,1.000830552
EOS,EOS.IO,6/13/2018,10.18284245,10.01914005,10.30542454,9.14666134,0.16369999,0.01607606,1.007869024
EOS,EOS.IO,6/14/2018,11.10705655,10.04154044,11.47780486,9.694529901,0.9242141,0.083209633,1.045598983
EOS,EOS.IO,6/15/2018,10.4685496,11.23174452,11.23580191,10.45671506,-0.63850695,-0.060992876,1.019886515
EOS,EOS.IO,6/16/2018,10.6614521,10.46865477,10.80891386,10.20855368,0.1929025,0.018093455,1.02781636
EOS,EOS.IO,6/17/2018,10.39954136,10.54781612,10.70969517,10.38042389,-0.26191074,-0.025184836,1.017014186
EOS,EOS.IO,6/18/2018,10.60161968,10.32006157,10.78834292,10.12908287,0.20207832,0.01906108,1.02537222
EOS,EOS.IO,6/19/2018,10.65307578,10.60516074,10.82617884,10.42270472,0.0514561,0.004830164,1.027475016
EOS,EOS.IO,6/20/2018,10.57640792,10.69123383,10.69921016,10.30090705,-0.07666786,-0.007248951,1.024338193
EOS,EOS.IO,6/21/2018,10.38162459,10.59720853,10.67196714,10.32593224,-0.19478333,-0.018762317,1.01626532
EOS,EOS.IO,6/22/2018,9.792142808,10.37798133,10.67644553,9.575769743,-0.589481782,-0.060199467,0.990877739
EOS,EOS.IO,6/23/2018,9.236638818,9.684625597,9.797501232,8.1788974,-0.55550399,-0.060141357,0.965513962
EOS,EOS.IO,6/24/2018,8.955727153,9.23635274,9.267279259,7.17537734,-0.280911665,-0.031366706,0.952100854
EOS,EOS.IO,6/25/2018,8.142542585,8.876938025,8.917161262,7.817844002,-0.813184568,-0.099868629,0.910760039
EOS,EOS.IO,6/26/2018,7.623089346,8.141747504,8.209199845,7.594674648,-0.519453239,-0.06814209,0.88213101
EOS,EOS.IO,6/27/2018,8.007138495,7.622993098,8.24980975,7.29715169,0.384049149,0.047963345,0.90347734
EOS,EOS.IO,6/28/2018,7.479525545,8.007571472,8.147309417,7.424387949,-0.52761295,-0.070540965,0.87387405
EOS,EOS.IO,6/29/2018,7.853901786,7.496037325,7.898398409,7.095486319,0.374376241,0.047667548,0.895085466
EOS,EOS.IO,6/30/2018,8.044992075,7.8562612,8.290831625,7.735044071,0.191090289,0.023752701,0.905525621
EOS,EOS.IO,7/1/2018,8.149922527,8.131067642,8.251745714,7.77127179,0.104930452,0.012875024,0.91115348
EOS,EOS.IO,7/2/2018,9.00395458,8.150409559,9.10725719,7.907548332,0.854032053,0.094850773,0.954433296
EOS,EOS.IO,7/3/2018,8.772879048,8.998424246,9.423137595,8.748477174,-0.231075532,-0.02633976,0.943142142
EOS,EOS.IO,7/4/2018,8.851274887,8.803736428,9.370095919,8.484223973,0.078395839,0.008857011,0.947005828
EOS,EOS.IO,7/5/2018,8.80064688,8.850998862,9.173009981,8.646973976,-0.050628007,-0.00575276,0.944514596
EOS,EOS.IO,7/6/2018,8.621005057,8.839734645,8.8708074,8.304055311,-0.179641823,-0.020837689,0.9355579
EOS,EOS.IO,7/7/2018,8.518944945,8.623561357,8.69571455,8.378183767,-0.102060112,-0.01198037,0.930385812
EOS,EOS.IO,7/8/2018,8.780307099,8.5195636,8.971241102,8.495281291,0.261362154,0.029766858,0.943509706
EOS,EOS.IO,7/9/2018,8.12284834,8.780350716,8.780668882,8.019001773,-0.657458759,-0.080939435,0.909708345
EOS,EOS.IO,7/10/2018,7.374899778,8.124452112,8.162844318,7.100557931,-0.747948562,-0.101418132,0.867756123
EOS,EOS.IO,7/11/2018,7.066123335,7.154363849,7.404658553,6.760375018,-0.308776443,-0.043698139,0.849181214
EOS,EOS.IO,7/12/2018,6.674049528,7.184046843,7.184608185,6.567539687,-0.392073807,-0.058746014,0.824389425
EOS,EOS.IO,7/13/2018,6.89308931,6.9159831,7.227935826,6.691536432,0.219039782,0.031776722,0.838413905
EOS,EOS.IO,7/14/2018,6.945752191,6.957929284,7.091717309,6.780842479,0.052662881,0.007582027,0.841719285
EOS,EOS.IO,7/15/2018,7.394954712,6.94609775,7.519903663,6.87236015,0.449202521,0.060744459,0.868935519
EOS,EOS.IO,7/16/2018,7.977129593,7.397305967,8.15639062,7.237744927,0.582174881,0.072980497,0.901846647
EOS,EOS.IO,7/17/2018,8.800977215,7.977132197,8.941838446,7.8319072,0.823847622,0.093608653,0.944530897
EOS,EOS.IO,7/18/2018,8.630184779,8.800391715,9.330351164,8.437913113,-0.170792436,-0.019790125,0.936020094
EOS,EOS.IO,7/19/2018,8.413930053,8.630158013,8.764504887,8.149356415,-0.216254726,-0.025701988,0.924998897
EOS,EOS.IO,7/20/2018,7.906890206,8.413681906,8.517040981,7.733208488,-0.507039847,-0.06412633,0.898005708
EOS,EOS.IO,7/21/2018,8.116427356,7.889568134,8.240536981,7.605138447,0.20953715,0.025816426,0.909364906
EOS,EOS.IO,7/22/2018,7.857812821,8.115961567,8.26170814,7.717885871,-0.258614535,-0.032911771,0.895301679
EOS,EOS.IO,7/23/2018,7.952531613,7.844714797,8.397575114,7.806229445,0.094718792,0.011910521,0.900505404
EOS,EOS.IO,7/24/2018,8.601545246,7.952693245,8.684420919,7.718139186,0.649013633,0.075453144,0.934576478
EOS,EOS.IO,7/25/2018,8.699020756,8.592355514,8.964999528,8.347790405,0.09747551,0.011205343,0.939470367
EOS,EOS.IO,7/26/2018,8.250567817,8.701575315,8.859634132,8.231424502,-0.448452939,-0.054354191,0.916483838
EOS,EOS.IO,7/27/2018,8.503838803,8.301329482,8.511336019,8.001184259,0.253270986,0.029783136,0.929615019
EOS,EOS.IO,7/28/2018,8.256617392,8.360563355,8.399131705,8.122164213,-0.247221411,-0.029942215,0.91680216
EOS,EOS.IO,7/29/2018,8.260710369,8.256696718,8.381146136,8.142494857,0.004092977,0.000495475,0.917017396
EOS,EOS.IO,7/30/2018,7.810824873,8.320329103,8.345186469,7.435089078,-0.449885496,-0.057597693,0.892696901
EOS,EOS.IO,7/31/2018,7.268682231,7.810897504,7.827058472,7.109597593,-0.542142642,-0.074586098,0.861455683
EOS,EOS.IO,8/1/2018,7.186638521,7.332455725,7.40001443,6.891910791,-0.08204371,-0.011416145,0.856525801
EOS,EOS.IO,8/2/2018,7.082943208,7.184358107,7.330685291,6.906646017,-0.103695313,-0.014640145,0.85021376
EOS,EOS.IO,8/3/2018,7.192513987,7.018255997,7.250912828,6.866369023,0.109570779,0.015234003,0.856880715
EOS,EOS.IO,8/4/2018,7.07538403,7.192657857,7.314725395,7.036059184,-0.117129957,-0.016554572,0.849750017
EOS,EOS.IO,8/5/2018,7.096727322,7.073669273,7.115717595,7.045126694,0.021343292,0.003007484,0.851058119
EOS,EOS.IO,8/6/2018,7.071278095,7.096733859,7.142830168,7.053701768,-0.025449227,-0.003598957,0.849497917
EOS,EOS.IO,8/7/2018,6.606580514,7.071378729,7.152029614,6.525217998,-0.464697581,-0.070338593,0.819976732
EOS,EOS.IO,8/8/2018,5.778191164,6.573355887,6.573457669,5.706730656,-0.82838935,-0.143364822,0.761791906
EOS,EOS.IO,8/9/2018,5.971201048,5.776772655,5.980317148,5.745883664,0.193009884,0.032323461,0.776061694
EOS,EOS.IO,8/10/2018,5.220247984,5.971951232,5.972633866,5.201639365,-0.750953064,-0.143853906,0.717691134
EOS,EOS.IO,8/11/2018,5.214753275,5.17840616,5.331079035,4.894110621,-0.005494709,-0.001053685,0.717233766
EOS,EOS.IO,8/12/2018,5.070725823,5.214775171,5.232917236,4.96510989,-0.144027452,-0.028403715,0.705070129
EOS,EOS.IO,8/13/2018,4.656649746,5.070727225,5.184529014,4.560912881,-0.414076077,-0.088921456,0.668073573
EOS,EOS.IO,8/14/2018,4.496426625,4.656229753,4.71502113,4.264543539,-0.160223121,-0.035633434,0.652867511
EOS,EOS.IO,8/15/2018,4.689641253,4.662508563,4.965525345,4.635613564,0.193214628,0.0412003,0.671139621
EOS,EOS.IO,8/16/2018,4.501584509,4.689641182,4.812514134,4.453347368,-0.188056744,-0.041775678,0.653365408
EOS,EOS.IO,8/17/2018,5.502487493,4.508626409,5.502579922,4.421097747,1.000902984,0.181900093,0.740559064
EOS,EOS.IO,8/18/2018,5.096098161,5.492243694,5.651304381,4.837819517,-0.406389332,-0.079745193,0.707237785
EOS,EOS.IO,8/19/2018,5.308841973,5.085265088,5.388177713,4.946738893,0.212743812,0.040073487,0.724999798
EOS,EOS.IO,8/20/2018,4.784470097,5.308840833,5.355328186,4.755712579,-0.524371876,-0.109598736,0.679833845
EOS,EOS.IO,8/21/2018,4.883823013,4.695174695,4.956686525,4.671523687,0.099352916,0.020343267,0.688759917
EOS,EOS.IO,8/22/2018,4.688331238,4.883054379,5.338503211,4.538145821,-0.195491775,-0.041697518,0.671018288
EOS,EOS.IO,8/23/2018,4.886260136,4.719372932,4.955699772,4.664507793,0.197928898,0.040507237,0.688976584
EOS,EOS.IO,8/24/2018,5.051677395,4.900756454,5.102054945,4.777766198,0.165417259,0.032745016,0.703435608
EOS,EOS.IO,8/25/2018,5.040907637,5.042824397,5.067010867,4.90744463,-0.010769758,-0.002136472,0.70250874
EOS,EOS.IO,8/26/2018,4.92316775,5.040651625,5.065514144,4.830262967,-0.117739887,-0.023915473,0.692244634
EOS,EOS.IO,8/27/2018,5.275758618,4.950679592,5.275758618,4.907201091,0.352590868,0.066832259,0.722284917
EOS,EOS.IO,8/28/2018,5.917212493,5.242830227,5.979078498,5.240112601,0.641453875,0.108404739,0.772117166
EOS,EOS.IO,8/29/2018,6.253377952,5.910345525,6.471366099,5.789803959,0.336165459,0.053757419,0.796114678
EOS,EOS.IO,8/30/2018,6.044260719,6.126676891,6.270947181,5.761618422,-0.209117233,-0.034597653,0.781343189
EOS,EOS.IO,8/31/2018,6.424770701,6.044161922,6.483887511,5.930770366,0.380509982,0.059225457,0.807857632
EOS,EOS.IO,9/1/2018,6.641721406,6.424779357,6.805689125,6.370769019,0.216950705,0.032664831,0.822280655
EOS,EOS.IO,9/2/2018,6.52593712,6.641655824,6.692276341,6.324946892,-0.115784286,-0.01774217,0.814642885
EOS,EOS.IO,9/3/2018,6.490894339,6.526035282,6.718080264,6.378772714,-0.035042781,-0.00539876,0.81230454
EOS,EOS.IO,9/4/2018,6.488893023,6.464442271,6.640830759,6.332467049,-0.002001316,-0.000308422,0.812170614
EOS,EOS.IO,9/5/2018,5.439311693,6.48034013,6.57871431,5.326309228,-1.04958133,-0.192962159,0.735543946
EOS,EOS.IO,9/6/2018,5.143876161,5.439312022,5.465409332,4.862829879,-0.295435532,-0.057434418,0.711290504
EOS,EOS.IO,9/7/2018,5.038843119,5.240093263,5.339810096,4.946513614,-0.105033042,-0.020844674,0.702330837
EOS,EOS.IO,9/8/2018,4.72070909,5.038825691,5.147369807,4.642331149,-0.318134029,-0.067391153,0.674007238
EOS,EOS.IO,9/9/2018,4.940396659,4.751216291,5.188911051,4.667714599,0.219687569,0.044467597,0.693761819
EOS,EOS.IO,9/10/2018,4.996404751,4.939370737,5.11526612,4.890589622,0.056008092,0.011209679,0.698657613
EOS,EOS.IO,9/11/2018,4.971842969,4.996610172,5.039824986,4.837570939,-0.024561782,-0.004940177,0.696517403
EOS,EOS.IO,9/12/2018,4.946722768,4.969546887,4.985863031,4.855216271,-0.025120201,-0.00507815,0.694317572
EOS,EOS.IO,9/13/2018,5.251988456,4.942528102,5.298953787,4.93611744,0.305265688,0.058123831,0.720323763
EOS,EOS.IO,9/14/2018,5.154641415,5.25198962,5.284443556,5.079653793,-0.097347041,-0.018885318,0.712198459
EOS,EOS.IO,9/15/2018,5.153609488,5.112155784,5.210474739,5.107806511,-0.001031927,-0.000200234,0.712111507
EOS,EOS.IO,9/16/2018,5.158638354,5.13471074,5.188076142,5.08441163,0.005028866,0.000974844,0.712535083
EOS,EOS.IO,9/17/2018,4.926283916,5.158628136,5.181376338,4.838835919,-0.232354438,-0.04716627,0.692519438
EOS,EOS.IO,9/18/2018,5.061629199,4.925937405,5.142220389,4.885729065,0.135345283,0.02673947,0.704290327
EOS,EOS.IO,9/19/2018,5.103163772,5.033731308,5.155792025,4.971235058,0.041534573,0.008138985,0.707839506
EOS,EOS.IO,9/20/2018,5.350423086,5.23401612,5.830095117,5.092011765,0.247259314,0.04621304,0.728388125
EOS,EOS.IO,9/21/2018,5.551503947,5.350423086,5.736094803,5.326383157,0.201080861,0.036220971,0.744410653
EOS,EOS.IO,9/22/2018,5.379237585,5.551628008,5.597400843,5.357962891,-0.172266362,-0.032024308,0.730720726
EOS,EOS.IO,9/23/2018,5.377713876,5.379237585,5.443842987,5.348282519,-0.001523709,-0.000283338,0.730597692
EOS,EOS.IO,9/24/2018,5.39565525,5.377675369,5.804953405,5.244243499,0.017941374,0.003325152,0.732044193
EOS,EOS.IO,9/25/2018,5.286089143,5.395765805,5.440466051,5.012498782,-0.109566107,-0.020727253,0.723134483
EOS,EOS.IO,9/26/2018,5.625065204,5.286087176,5.771756681,5.258390582,0.338976061,0.060261712,0.750127561
EOS,EOS.IO,9/27/2018,5.804885745,5.623728282,5.951985749,5.352813587,0.179820541,0.030977447,0.763793676
EOS,EOS.IO,9/28/2018,5.602654607,5.804934607,6.0292643,5.541692179,-0.202231138,-0.036095593,0.74839385
EOS,EOS.IO,9/29/2018,5.704974709,5.602628511,5.824172734,5.459365052,0.102320102,0.017935242,0.756253723
EOS,EOS.IO,9/30/2018,5.756428617,5.704431491,5.912784658,5.36856799,0.051453908,0.008938512,0.760153124
EOS,EOS.IO,10/1/2018,5.724325113,5.756927995,5.791326575,5.521649212,-0.032103504,-0.00560826,0.757724292
EOS,EOS.IO,10/2/2018,5.661185024,5.623587745,5.733385756,5.609140928,-0.063140089,-0.011153158,0.752907349
EOS,EOS.IO,10/3/2018,5.566666418,5.670552945,5.681561656,5.448175532,-0.094518606,-0.016979391,0.745595197
EOS,EOS.IO,10/4/2018,5.799482579,5.566666464,5.892914736,5.564136767,0.232816161,0.040144299,0.763389248
EOS,EOS.IO,10/5/2018,5.811455171,5.799513522,5.896985471,5.663688801,0.011972592,0.002060171,0.764284892
EOS,EOS.IO,10/6/2018,5.737516243,5.819566413,5.848732888,5.678962018,-0.073938928,-0.012886923,0.758723928
EOS,EOS.IO,10/7/2018,5.726632209,5.737515865,5.79737128,5.629376708,-0.010884034,-0.001900599,0.757899292
EOS,EOS.IO,10/8/2018,5.912843211,5.761084053,6.014395516,5.722288051,0.186211002,0.031492633,0.771796363
